"skill","salary"
"sql","76100"
"sql","85000"
"excel","85000"
"sheets","85000"
"python","70000"
"r","70000"
"sql","85000"
"sql server","85000"
"excel","85000"
"sql","70000"
"python","70000"
"excel","70000"
"tableau","70000"
"looker","70000"
"r","76748"
"excel","76748"
"sql","120000"
"aws","120000"
"word","49169"
"sql","100000"
"sql server","100000"
"oracle","100000"
"power bi","100000"
"ssrs","100000"
"shell","156500"
"express","156500"
"excel","156500"
"flow","156500"
"sql","65000"
"excel","65000"
"sql","100000"
"python","100000"
"r","100000"
"tableau","100000"
"power bi","100000"
"excel","75000"
"power bi","75000"
"flow","75000"
"sql","54000"
"java","54000"
"r","54000"
"go","54000"
"visual basic","54000"
"oracle","54000"
"tableau","54000"
"power bi","54000"
"sharepoint","54000"
"ms access","54000"
"power bi","107800"
"mysql","97500"
"redshift","97500"
"dax","97500"
"sql","128500"
"python","128500"
"nosql","128500"
"go","128500"
"mysql","128500"
"elasticsearch","128500"
"pandas","128500"
"kafka","128500"
"linux","128500"
"flow","128500"
"sql","65000"
"python","65000"
"r","65000"
"excel","65000"
"tableau","65000"
"power bi","65000"
"power bi","70000"
"sql","47500"
"excel","47500"
"python","111175"
"r","111175"
"spark","111175"
"airflow","111175"
"tableau","111175"
"powerpoint","111175"
"github","111175"
"jira","111175"
"tableau","92500"
"confluence","92500"
"aws","102500"
"jupyter","102500"
"github","102500"
"sql","66662"
"python","66662"
"excel","66662"
"power bi","66662"
"sql","100000"
"sql","165000"
"python","165000"
"nosql","165000"
"azure","165000"
"aws","165000"
"spark","165000"
"hadoop","165000"
"linux","165000"
"oracle","57500"
"excel","57500"
"sap","57500"
"powerpoint","57500"
"excel","90000"
"sql","101250"
"tableau","101250"
"r","130300"
"matlab","130300"
"oracle","130300"
"pyspark","130300"
"hadoop","130300"
"tableau","130300"
"flow","65000"
"excel","65000"
"word","65000"
"excel","90000"
"word","90000"
"sap","90000"
"sql","60000"
"excel","60000"
"tableau","60000"
"power bi","60000"
"sql","72500"
"python","72500"
"r","72500"
"excel","72500"
"express","117500"
"excel","117500"
"tableau","117500"
"sql","84000"
"python","84000"
"r","84000"
"mysql","84000"
"oracle","84000"
"tableau","84000"
"spss","84000"
"flow","84000"
"sql","100000"
"python","100000"
"sas","100000"
"sas","100000"
"excel","56000"
"word","56000"
"powerpoint","56000"
"smartsheet","56000"
"excel","99150"
"power bi","99150"
"sql","80000"
"python","80000"
"r","80000"
"excel","80000"
"tableau","80000"
"hadoop","115500"
"excel","115500"
"tableau","115500"
"power bi","115500"
"sap","115500"
"alteryx","115500"
"jira","115500"
"sql","90000"
"python","90000"
"r","90000"
"tableau","90000"
"power bi","90000"
"sas","57300"
"excel","57300"
"sas","57300"
"word","57300"
"sql","115000"
"t-sql","115000"
"sql server","115000"
"azure","115000"
"aws","115000"
"gcp","115000"
"power bi","115000"
"ssis","115000"
"ssrs","115000"
"sql","124000"
"python","124000"
"r","124000"
"tableau","124000"
"looker","124000"
"sql","95000"
"python","95000"
"excel","95000"
"tableau","95000"
"power bi","95000"
"sharepoint","95000"
"visio","95000"
"flow","95000"
"express","43030"
"sql","115000"
"tableau","115000"
"visio","115000"
"jira","115000"
"sql","165000"
"aws","165000"
"redshift","165000"
"oracle","165000"
"spark","165000"
"airflow","165000"
"kafka","165000"
"tableau","165000"
"power bi","165000"
"kubernetes","165000"
"sql","95000"
"python","95000"
"javascript","95000"
"html","95000"
"neo4j","95000"
"pandas","95000"
"numpy","95000"
"sql","66250"
"r","66250"
"sas","66250"
"tableau","66250"
"sas","66250"
"spss","66250"
"sql","98500"
"azure","98500"
"power bi","98500"
"sql","80000"
"python","80000"
"nosql","80000"
"r","80000"
"matlab","80000"
"sql","100000"
"jira","100000"
"sql","169311"
"tableau","169311"
"python","94035"
"tensorflow","94035"
"pytorch","94035"
"git","94035"
"docker","94035"
"jira","94035"
"confluence","94035"
"databricks","118500"
"aws","118500"
"oracle","118500"
"tableau","118500"
"power bi","118500"
"qlik","118500"
"sql","80000"
"python","80000"
"nosql","80000"
"r","80000"
"matlab","80000"
"sql","70000"
"python","70000"
"nosql","70000"
"r","70000"
"matlab","70000"
"spark","75000"
"excel","75000"
"powerpoint","75000"
"sql","115000"
"python","115000"
"r","115000"
"vba","115000"
"snowflake","115000"
"tableau","115000"
"power bi","115000"
"dax","115000"
"powerpoint","115000"
"alteryx","115000"
"sql","90000"
"python","90000"
"r","90000"
"excel","90000"
"excel","95000"
"tableau","95000"
"excel","55000"
"sql","53014"
"python","53014"
"aws","53014"
"sql","35000"
"python","35000"
"r","35000"
"pandas","35000"
"numpy","35000"
"matplotlib","35000"
"spss","35000"
"flow","35000"
"sql","70000"
"sas","70000"
"vba","70000"
"oracle","70000"
"excel","70000"
"sas","70000"
"powerpoint","70000"
"excel","60000"
"sap","60000"
"powerpoint","60000"
"sql","75000"
"sql server","75000"
"word","75000"
"sql","90000"
"python","90000"
"r","90000"
"excel","90000"
"tableau","90000"
"flow","90000"
"hadoop","147500"
"excel","147500"
"tableau","147500"
"sql","85000"
"sql server","85000"
"oracle","85000"
"excel","85000"
"sap","85000"
"sharepoint","85000"
"r","81000"
"excel","81000"
"c","65000"
"excel","65000"
"tableau","65000"
"spss","65000"
"sql","89100"
"python","89100"
"sql","77500"
"python","77500"
"r","77500"
"spark","77500"
"hadoop","77500"
"jupyter","77500"
"excel","77500"
"tableau","77500"
"looker","77500"
"tableau","111202"
"power bi","111202"
"sql","92500"
"python","92500"
"snowflake","92500"
"sql","111175"
"python","111175"
"r","111175"
"aws","111175"
"excel","111175"
"sheets","111175"
"excel","92500"
"power bi","92500"
"sql","67500"
"python","67500"
"c#","67500"
"sql server","67500"
"azure","67500"
"power bi","67500"
"ssis","67500"
"ssrs","67500"
"flow","67500"
"terminal","67500"
"sql","75000"
"python","75000"
"excel","75000"
"looker","75000"
"sql","166500"
"python","166500"
"r","166500"
"spark","166500"
"excel","166500"
"tableau","166500"
"flow","166500"
"sql","70000"
"python","70000"
"perl","70000"
"mysql","70000"
"azure","70000"
"oracle","70000"
"unix","70000"
"linux","70000"
"windows","70000"
"splunk","70000"
"sql","133000"
"python","133000"
"go","133000"
"aws","133000"
"excel","133000"
"tableau","133000"
"sap","133000"
"python","83863"
"java","83863"
"r","83863"
"jupyter","83863"
"github","83863"
"excel","98500"
"power bi","102500"
"sql","80000"
"sql","111175"
"python","111175"
"snowflake","111175"
"airflow","111175"
"windows","111175"
"tableau","111175"
"git","111175"
"sql","57500"
"python","57500"
"sas","57500"
"matlab","57500"
"excel","57500"
"sas","57500"
"spss","57500"
"excel","65000"
"excel","50000"
"sql","105000"
"snowflake","105000"
"excel","105000"
"word","105000"
"sql","100450"
"python","100450"
"r","100450"
"excel","100450"
"power bi","100450"
"sql","75000"
"sas","75000"
"visual basic","75000"
"excel","75000"
"sas","75000"
"spss","75000"
"sql","204585"
"python","204585"
"nosql","204585"
"mongodb","204585"
"mysql","204585"
"postgresql","204585"
"mongodb","204585"
"cassandra","204585"
"spark","204585"
"pandas","204585"
"hadoop","204585"
"kafka","204585"
"express","204585"
"tableau","204585"
"power bi","204585"
"flow","204585"
"sql","170000"
"python","170000"
"php","170000"
"perl","170000"
"tableau","170000"
"sql","91800"
"python","91800"
"r","91800"
"sas","91800"
"vba","91800"
"sql server","91800"
"oracle","91800"
"excel","91800"
"tableau","91800"
"sas","91800"
"sap","91800"
"sap","107800"
"sas","111500"
"excel","111500"
"sas","111500"
"r","68000"
"sas","68000"
"c","68000"
"tableau","68000"
"sas","68000"
"alteryx","68000"
"r","81682"
"sas","81682"
"go","81682"
"excel","81682"
"sas","81682"
"word","81682"
"powerpoint","81682"
"sql","111175"
"tableau","111175"
"qlik","111175"
"sql","120000"
"python","120000"
"shell","120000"
"javascript","120000"
"azure","120000"
"databricks","120000"
"excel","120000"
"tableau","120000"
"power bi","120000"
"ssis","120000"
"ssrs","120000"
"excel","60000"
"power bi","60000"
"powerpoint","60000"
"excel","55000"
"word","55000"
"powerpoint","55000"
"sql","83500"
"excel","83500"
"tableau","83500"
"sheets","60000"
"gdpr","45000"
"excel","45000"
"tableau","45000"
"power bi","45000"
"sql","117500"
"python","117500"
"c","117500"
"sql","70000"
"excel","70000"
"powerpoint","70000"
"visio","70000"
"sql","105000"
"python","105000"
"java","105000"
"shell","105000"
"go","105000"
"html","105000"
"bash","105000"
"mysql","105000"
"postgresql","105000"
"sql server","105000"
"oracle","105000"
"linux","105000"
"tableau","105000"
"qlik","105000"
"atlassian","105000"
"jira","105000"
"confluence","105000"
"sql","121500"
"python","121500"
"cassandra","121500"
"azure","121500"
"databricks","121500"
"snowflake","121500"
"spark","121500"
"pyspark","121500"
"kafka","121500"
"tableau","121500"
"sql","148040"
"python","148040"
"tableau","148040"
"powerpoint","57500"
"microsoft teams","57500"
"sql","69900"
"python","69900"
"r","69900"
"power bi","69900"
"sql","150000"
"python","150000"
"excel","150000"
"tableau","150000"
"powerpoint","150000"
"alteryx","150000"
"nosql","100000"
"tableau","100000"
"power bi","100000"
"cognos","100000"
"flow","100000"
"sql","125558"
"python","125558"
"php","125558"
"perl","125558"
"express","125558"
"tableau","125558"
"snowflake","111175"
"excel","111175"
"tableau","111175"
"excel","70000"
"oracle","100000"
"windows","100000"
"flow","100000"
"python","67500"
"css","67500"
"excel","67500"
"tableau","67500"
"word","67500"
"powerpoint","67500"
"sql","102500"
"python","102500"
"excel","102500"
"tableau","102500"
"word","102500"
"powerpoint","102500"
"outlook","102500"
"go","71250"
"excel","71250"
"word","71250"
"sheets","71250"
"outlook","71250"
"sql","105000"
"python","105000"
"excel","105000"
"flow","105000"
"excel","107500"
"power bi","107500"
"word","107500"
"powerpoint","107500"
"outlook","107500"
"snowflake","160000"
"power bi","160000"
"looker","160000"
"sql","47515"
"sas","47515"
"excel","47515"
"tableau","47515"
"sas","47515"
"word","47515"
"powerpoint","47515"
"cognos","47515"
"sql","125000"
"python","125000"
"excel","125000"
"flow","125000"
"sql","87500"
"tableau","87500"
"sql","60000"
"python","60000"
"r","60000"
"excel","60000"
"tableau","60000"
"power bi","60000"
"word","53357"
"excel","85000"
"powerpoint","85000"
"sql","97500"
"python","97500"
"java","97500"
"excel","97500"
"sql","90000"
"python","90000"
"r","90000"
"tableau","90000"
"power bi","90000"
"sql","106479"
"python","106479"
"r","106479"
"sas","106479"
"oracle","106479"
"snowflake","106479"
"tableau","106479"
"sas","106479"
"spss","106479"
"sql","105000"
"vba","105000"
"excel","105000"
"power bi","105000"
"sql","97500"
"python","97500"
"go","97500"
"excel","97500"
"word","97500"
"powerpoint","97500"
"sql","70000"
"excel","70000"
"sql","61353"
"sas","61353"
"excel","61353"
"sas","61353"
"ms access","61353"
"sql","142089"
"express","142089"
"sql","111175"
"nosql","111175"
"java","111175"
"r","111175"
"sas","111175"
"c++","111175"
"vba","111175"
"neo4j","111175"
"tableau","111175"
"sas","111175"
"sql","156500"
"python","156500"
"r","156500"
"sas","156500"
"go","156500"
"tableau","156500"
"sas","156500"
"go","34769"
"excel","34769"
"word","34769"
"spreadsheet","34769"
"powerpoint","34769"
"excel","87500"
"excel","60000"
"sql","105650"
"python","105650"
"pandas","105650"
"numpy","105650"
"matplotlib","105650"
"sql","122500"
"python","122500"
"snowflake","122500"
"excel","122500"
"tableau","122500"
"power bi","122500"
"word","122500"
"powerpoint","122500"
"outlook","122500"
"visio","122500"
"sql","75600"
"excel","75600"
"tableau","75600"
"power bi","75600"
"git","75600"
"jenkins","75600"
"flow","89834"
"excel","95000"
"word","95000"
"powerpoint","95000"
"outlook","95000"
"visio","95000"
"sql","239778"
"python","239778"
"r","239778"
"express","239778"
"excel","95275"
"power bi","95275"
"word","95275"
"sap","95275"
"sharepoint","95275"
"powerpoint","95275"
"sql","77446"
"python","77446"
"spss","60000"
"sql","95000"
"excel","95000"
"tableau","95000"
"python","50000"
"java","50000"
"r","50000"
"linux","50000"
"flow","50000"
"r","83500"
"excel","83500"
"sap","83500"
"sql","111175"
"python","111175"
"r","111175"
"spark","111175"
"express","111175"
"excel","111175"
"looker","111175"
"powerpoint","111175"
"t-sql","110000"
"power bi","110000"
"python","103000"
"java","103000"
"sas","103000"
"javascript","103000"
"c++","103000"
"oracle","103000"
"tensorflow","103000"
"spring","103000"
"tableau","103000"
"sas","103000"
"jenkins","103000"
"docker","103000"
"sql","58000"
"excel","58000"
"sql","110000"
"python","110000"
"c#","110000"
"powershell","110000"
"sql server","110000"
"excel","110000"
"word","110000"
"outlook","110000"
"javascript","83500"
"tableau","122500"
"sas","122500"
"sql","97500"
"t-sql","97500"
"sql server","97500"
"azure","97500"
"ssis","97500"
"ssrs","97500"
"excel","188675"
"word","188675"
"powerpoint","188675"
"tableau","98500"
"power bi","98500"
"python","125000"
"java","125000"
"r","125000"
"mysql","125000"
"azure","125000"
"spark","125000"
"hadoop","125000"
"power bi","125000"
"sql","97500"
"go","97500"
"excel","97500"
"sql","60500"
"python","60500"
"scala","60500"
"r","60500"
"excel","60500"
"terminal","60500"
"sql","72500"
"sql server","72500"
"excel","72500"
"tableau","72500"
"qlik","72500"
"word","72500"
"powerpoint","72500"
"outlook","72500"
"excel","70500"
"power bi","70500"
"go","77500"
"excel","77500"
"tableau","77500"
"sql","130000"
"python","130000"
"spark","130000"
"pandas","130000"
"numpy","130000"
"unix","130000"
"git","130000"
"github","130000"
"python","109159"
"r","109159"
"sas","109159"
"sas","109159"
"sql","62500"
"tableau","62500"
"excel","75000"
"tableau","75000"
"powerpoint","75000"
"sql","96400"
"power bi","96400"
"sql","147500"
"windows","147500"
"sql","65000"
"python","65000"
"nosql","65000"
"r","65000"
"aws","65000"
"spark","65000"
"pandas","65000"
"numpy","65000"
"hadoop","65000"
"git","65000"
"kubernetes","65000"
"docker","65000"
"python","84272"
"r","84272"
"sas","84272"
"power bi","84272"
"sas","84272"
"sql","70100"
"python","70100"
"r","70100"
"sas","70100"
"sas","70100"
"spss","70100"
"sql","70000"
"sql","105000"
"power bi","105000"
"sql","50325"
"python","50325"
"python","151950"
"aws","151950"
"snowflake","151950"
"spark","151950"
"hadoop","151950"
"kafka","151950"
"excel","60000"
"power bi","60000"
"word","60000"
"sql","65000"
"python","65000"
"r","65000"
"excel","65000"
"tableau","65000"
"power bi","65000"
"sql","131900"
"tableau","131900"
"power bi","131900"
"excel","60000"
"sap","60000"
"powerpoint","60000"
"sql","70000"
"python","70000"
"nosql","70000"
"r","70000"
"matlab","70000"
"word","32500"
"sql","42500"
"python","42500"
"go","42500"
"excel","42500"
"tableau","42500"
"power bi","42500"
"excel","55000"
"spring","46103"
"sql","53967"
"sas","53967"
"javascript","53967"
"excel","53967"
"sas","53967"
"spss","53967"
"terminal","53967"
"excel","66000"
"word","66000"
"powerpoint","66000"
"sql","84726"
"sas","84726"
"sas","84726"
"outlook","84726"
"power bi","89100"
"sql","79200"
"tableau","79200"
"sql","115000"
"excel","115000"
"tableau","115000"
"sql","95000"
"sap","89100"
"sql","80000"
"python","80000"
"ssis","80000"
"ssrs","80000"
"sql","149509"
"express","149509"
"sql","89100"
"python","89100"
"looker","89100"
"sql","77500"
"excel","77500"
"python","152650"
"r","152650"
"excel","152650"
"sql","165000"
"nosql","165000"
"mongodb","165000"
"mysql","165000"
"postgresql","165000"
"sql server","165000"
"mongodb","165000"
"aws","165000"
"redshift","165000"
"spark","165000"
"hadoop","165000"
"kafka","165000"
"linux","165000"
"power bi","165000"
"express","132166"
"tableau","39250"
"power bi","39250"
"sql","72000"
"r","72000"
"sas","72000"
"excel","72000"
"tableau","72000"
"sas","72000"
"spss","72000"
"sql","77500"
"python","77500"
"r","77500"
"tableau","77500"
"sql","49567"
"excel","49567"
"word","49567"
"powerpoint","49567"
"outlook","49567"
"python","50400"
"bigquery","50400"
"sql","53014"
"go","53014"
"aws","53014"
"bigquery","53014"
"excel","53014"
"looker","53014"
"sql","111175"
"python","111175"
"r","111175"
"sql","169311"
"tableau","169311"
"power bi","56000"
"sql","110000"
"python","110000"
"java","110000"
"go","110000"
"aws","110000"
"oracle","110000"
"spark","110000"
"airflow","110000"
"sql","50000"
"python","50000"
"scala","50000"
"databricks","50000"
"pandas","50000"
"linux","50000"
"excel","50000"
"powerpoint","50000"
"sql","99762"
"python","99762"
"java","99762"
"r","99762"
"t-sql","99762"
"mysql","99762"
"oracle","99762"
"tableau","99762"
"flow","99762"
"sql","84157"
"sas","84157"
"excel","84157"
"sas","84157"
"spss","84157"
"visio","84157"
"sql","90000"
"python","90000"
"vba","90000"
"oracle","90000"
"excel","90000"
"power bi","90000"
"dax","90000"
"alteryx","90000"
"sql","95000"
"mongodb","95000"
"postgresql","95000"
"mongodb","95000"
"looker","95000"
"sql","76842"
"sas","76842"
"excel","76842"
"tableau","76842"
"sas","76842"
"alteryx","76842"
"sql","115000"
